ID,Meadow,Site,MS,Elevation,Species1,Species2,Schoener,ColeopteraVsPlants
163775,a,4,a4,1002.8,ProportionAegopodium podagraria,ProportionZDensityColeopteraTOTAL,,x
163777,a,4,a4,1002.8,ProportionAjuga pyramidalis,ProportionZDensityColeopteraTOTAL,,x
163778,a,4,a4,1002.8,ProportionAjuga reptans,ProportionZDensityColeopteraTOTAL,,x
163779,a,4,a4,1002.8,ProportionAlchemilla sp#,ProportionZDensityColeopteraTOTAL,,x
163781,a,4,a4,1002.8,ProportionAnacamptis pyramidalis,ProportionZDensityColeopteraTOTAL,,x
163782,a,4,a4,1002.8,ProportionAnemone narcissiflora,ProportionZDensityColeopteraTOTAL,,x
163783,a,4,a4,1002.8,ProportionAnthericum ramosum,ProportionZDensityColeopteraTOTAL,,x
163785,a,4,a4,1002.8,ProportionApiaceae sp#,ProportionZDensityColeopteraTOTAL,,x
163788,a,4,a4,1002.8,ProportionArnica montana,ProportionZDensityColeopteraTOTAL,,x
163790,a,4,a4,1002.8,ProportionAster amellus,ProportionZDensityColeopteraTOTAL,,x
163791,a,4,a4,1002.8,ProportionAster bellidiastrum,ProportionZDensityColeopteraTOTAL,,x
163792,a,4,a4,1002.8,ProportionAtroba belladonna,ProportionZDensityColeopteraTOTAL,,x
163794,a,4,a4,1002.8,ProportionBistorta vivipara,ProportionZDensityColeopteraTOTAL,,x
163795,a,4,a4,1002.8,ProportionBuphthalmum salicifolium,ProportionZDensityColeopteraTOTAL,,x
163798,a,4,a4,1002.8,ProportionCapsella bursa-pastoris,ProportionZDensityColeopteraTOTAL,,x
163799,a,4,a4,1002.8,ProportionCarduus defloratus,ProportionZDensityColeopteraTOTAL,,x
163802,a,4,a4,1002.8,ProportionCarlina vulgaris,ProportionZDensityColeopteraTOTAL,,x
163806,a,4,a4,1002.8,ProportionCephalanthera longifolia,ProportionZDensityColeopteraTOTAL,,x
163808,a,4,a4,1002.8,ProportionChenopodium sp#,ProportionZDensityColeopteraTOTAL,,x
163809,a,4,a4,1002.8,ProportionCichorium intybus,ProportionZDensityColeopteraTOTAL,,x
163813,a,4,a4,1002.8,ProportionCoeglossum viride,ProportionZDensityColeopteraTOTAL,,x
163814,a,4,a4,1002.8,ProportionConvolvulus arvensis,ProportionZDensityColeopteraTOTAL,,x
163815,a,4,a4,1002.8,ProportionConyza sp#,ProportionZDensityColeopteraTOTAL,,x
163816,a,4,a4,1002.8,ProportionCrepis sp#,ProportionZDensityColeopteraTOTAL,,x
163817,a,4,a4,1002.8,ProportionCrepis sp# 2,ProportionZDensityColeopteraTOTAL,,x
163820,a,4,a4,1002.8,ProportionCuscuta europaeae,ProportionZDensityColeopteraTOTAL,,x
163822,a,4,a4,1002.8,ProportionDianthus sp#,ProportionZDensityColeopteraTOTAL,,x
163823,a,4,a4,1002.8,ProportionEchium vulgare,ProportionZDensityColeopteraTOTAL,,x
163824,a,4,a4,1002.8,ProportionEpilobium sp#,ProportionZDensityColeopteraTOTAL,,x
163825,a,4,a4,1002.8,ProportionEuphorbia cyparissias,ProportionZDensityColeopteraTOTAL,,x
163827,a,4,a4,1002.8,ProportionFragaria sp#,ProportionZDensityColeopteraTOTAL,,x
163830,a,4,a4,1002.8,ProportionGentiana sp#,ProportionZDensityColeopteraTOTAL,,x
163833,a,4,a4,1002.8,ProportionGeranium sanguineum?,ProportionZDensityColeopteraTOTAL,,x
163835,a,4,a4,1002.8,ProportionGeranium sylvaticum,ProportionZDensityColeopteraTOTAL,,x
163836,a,4,a4,1002.8,ProportionGlobularia cardiflora,ProportionZDensityColeopteraTOTAL,,x
163837,a,4,a4,1002.8,ProportionGlobularia nudicaulis,ProportionZDensityColeopteraTOTAL,,x
163838,a,4,a4,1002.8,ProportionGymnadenia conopsea,ProportionZDensityColeopteraTOTAL,,x
163841,a,4,a4,1002.8,ProportionHippocrepis comosa,ProportionZDensityColeopteraTOTAL,,x
163844,a,4,a4,1002.8,ProportionLamium album,ProportionZDensityColeopteraTOTAL,,x
163846,a,4,a4,1002.8,ProportionLathyrus sp#,ProportionZDensityColeopteraTOTAL,,x
163848,a,4,a4,1002.8,ProportionLigustrum vulgare,ProportionZDensityColeopteraTOTAL,,x
163850,a,4,a4,1002.8,ProportionLotus maritimus,ProportionZDensityColeopteraTOTAL,,x
163851,a,4,a4,1002.8,ProportionMaianthemum bifolium,ProportionZDensityColeopteraTOTAL,,x
163852,a,4,a4,1002.8,ProportionMalva neglecta,ProportionZDensityColeopteraTOTAL,,x
163854,a,4,a4,1002.8,ProportionMedicago minima,ProportionZDensityColeopteraTOTAL,,x
163857,a,4,a4,1002.8,ProportionMycelis muralis,ProportionZDensityColeopteraTOTAL,,x
163858,a,4,a4,1002.8,ProportionMyosotes sp#,ProportionZDensityColeopteraTOTAL,,x
163859,a,4,a4,1002.8,ProportionNeottia ovata,ProportionZDensityColeopteraTOTAL,,x
163860,a,4,a4,1002.8,ProportionOdontites luteus,ProportionZDensityColeopteraTOTAL,,x
163861,a,4,a4,1002.8,ProportionOnobrychis vicifolia,ProportionZDensityColeopteraTOTAL,,x
163863,a,4,a4,1002.8,ProportionOphrus apifera,ProportionZDensityColeopteraTOTAL,,x
163864,a,4,a4,1002.8,ProportionOphrus insectifera,ProportionZDensityColeopteraTOTAL,,x
163865,a,4,a4,1002.8,ProportionOrchis mascula,ProportionZDensityColeopteraTOTAL,,x
163867,a,4,a4,1002.8,ProportionOriganum vulgare,ProportionZDensityColeopteraTOTAL,,x
163869,a,4,a4,1002.8,ProportionPastinaca sativa,ProportionZDensityColeopteraTOTAL,,x
163871,a,4,a4,1002.8,ProportionPhyteuma orbiculare,ProportionZDensityColeopteraTOTAL,,x
163874,a,4,a4,1002.8,ProportionPlantago major,ProportionZDensityColeopteraTOTAL,,x
163876,a,4,a4,1002.8,ProportionPlanthera bifolia,ProportionZDensityColeopteraTOTAL,,x
163877,a,4,a4,1002.8,ProportionPlatanthera chlorantha,ProportionZDensityColeopteraTOTAL,,x
163878,a,4,a4,1002.8,ProportionPolygala alpestris,ProportionZDensityColeopteraTOTAL,,x
163884,a,4,a4,1002.8,ProportionPrimula veris,ProportionZDensityColeopteraTOTAL,,x
163886,a,4,a4,1002.8,ProportionPulsatilla sp#,ProportionZDensityColeopteraTOTAL,,x
163888,a,4,a4,1002.8,ProportionReseda lutea,ProportionZDensityColeopteraTOTAL,,x
163892,a,4,a4,1002.8,ProportionRumex sp#,ProportionZDensityColeopteraTOTAL,,x
163894,a,4,a4,1002.8,ProportionSambucus sp#,ProportionZDensityColeopteraTOTAL,,x
163895,a,4,a4,1002.8,ProportionSanguisorba minor,ProportionZDensityColeopteraTOTAL,,x
163896,a,4,a4,1002.8,ProportionSaponaria ocymoides?,ProportionZDensityColeopteraTOTAL,,x
163899,a,4,a4,1002.8,ProportionSenecio sp#,ProportionZDensityColeopteraTOTAL,,x
163900,a,4,a4,1002.8,ProportionSilene dioica,ProportionZDensityColeopteraTOTAL,,x
163901,a,4,a4,1002.8,ProportionSilene nutans,ProportionZDensityColeopteraTOTAL,,x
163903,a,4,a4,1002.8,ProportionSisymbrium officinale,ProportionZDensityColeopteraTOTAL,,x
163904,a,4,a4,1002.8,ProportionSolanum dulgamara,ProportionZDensityColeopteraTOTAL,,x
163905,a,4,a4,1002.8,ProportionSolidago virgaurea,ProportionZDensityColeopteraTOTAL,,x
163906,a,4,a4,1002.8,ProportionSpiranthes spiralis,ProportionZDensityColeopteraTOTAL,,x
163908,a,4,a4,1002.8,ProportionStachys recta,ProportionZDensityColeopteraTOTAL,,x
163909,a,4,a4,1002.8,ProportionTaraxacum sp#,ProportionZDensityColeopteraTOTAL,,x
163911,a,4,a4,1002.8,ProportionTeurium montanum,ProportionZDensityColeopteraTOTAL,,x
163912,a,4,a4,1002.8,ProportionThesium sp#,ProportionZDensityColeopteraTOTAL,,x
163914,a,4,a4,1002.8,ProportionTragopodon pratensis,ProportionZDensityColeopteraTOTAL,,x
163915,a,4,a4,1002.8,ProportionTrifolium badium,ProportionZDensityColeopteraTOTAL,,x
163916,a,4,a4,1002.8,ProportionTrifolium campestre,ProportionZDensityColeopteraTOTAL,,x
163920,a,4,a4,1002.8,ProportionTrolleis europaeus,ProportionZDensityColeopteraTOTAL,,x
163922,a,4,a4,1002.8,ProportionVaccinium vitis-idaea,ProportionZDensityColeopteraTOTAL,,x
163923,a,4,a4,1002.8,ProportionValeriana,ProportionZDensityColeopteraTOTAL,,x
163924,a,4,a4,1002.8,ProportionVerbena officinalis,ProportionZDensityColeopteraTOTAL,,x
163926,a,4,a4,1002.8,ProportionVeronica officinalis,ProportionZDensityColeopteraTOTAL,,x
163931,a,4,a4,1002.8,ProportionVicia sepium,ProportionZDensityColeopteraTOTAL,,x
163933,a,4,a4,1002.8,ProportionViola sp#,ProportionZDensityColeopteraTOTAL,,x
206209,a,5,a5,1001,ProportionAconitum anthora,ProportionZDensityColeopteraTOTAL,,x
206210,a,5,a5,1001,ProportionAconitum napellus,ProportionZDensityColeopteraTOTAL,,x
206211,a,5,a5,1001,ProportionAegopodium podagraria,ProportionZDensityColeopteraTOTAL,,x
206213,a,5,a5,1001,ProportionAjuga pyramidalis,ProportionZDensityColeopteraTOTAL,,x
206214,a,5,a5,1001,ProportionAjuga reptans,ProportionZDensityColeopteraTOTAL,,x
206215,a,5,a5,1001,ProportionAlchemilla sp#,ProportionZDensityColeopteraTOTAL,,x
206216,a,5,a5,1001,ProportionAllium carinatum,ProportionZDensityColeopteraTOTAL,,x
206217,a,5,a5,1001,ProportionAnacamptis pyramidalis,ProportionZDensityColeopteraTOTAL,,x
206218,a,5,a5,1001,ProportionAnemone narcissiflora,ProportionZDensityColeopteraTOTAL,,x
206219,a,5,a5,1001,ProportionAnthericum ramosum,ProportionZDensityColeopteraTOTAL,,x
206224,a,5,a5,1001,ProportionArnica montana,ProportionZDensityColeopteraTOTAL,,x
206226,a,5,a5,1001,ProportionAster amellus,ProportionZDensityColeopteraTOTAL,,x
206227,a,5,a5,1001,ProportionAster bellidiastrum,ProportionZDensityColeopteraTOTAL,,x
206230,a,5,a5,1001,ProportionBistorta vivipara,ProportionZDensityColeopteraTOTAL,,x
206231,a,5,a5,1001,ProportionBuphthalmum salicifolium,ProportionZDensityColeopteraTOTAL,,x
206234,a,5,a5,1001,ProportionCapsella bursa-pastoris,ProportionZDensityColeopteraTOTAL,,x
206235,a,5,a5,1001,ProportionCarduus defloratus,ProportionZDensityColeopteraTOTAL,,x
206238,a,5,a5,1001,ProportionCarlina vulgaris,ProportionZDensityColeopteraTOTAL,,x
206242,a,5,a5,1001,ProportionCephalanthera longifolia,ProportionZDensityColeopteraTOTAL,,x
206244,a,5,a5,1001,ProportionChenopodium sp#,ProportionZDensityColeopteraTOTAL,,x
206245,a,5,a5,1001,ProportionCichorium intybus,ProportionZDensityColeopteraTOTAL,,x
206247,a,5,a5,1001,ProportionCirsium arvense,ProportionZDensityColeopteraTOTAL,,x
206249,a,5,a5,1001,ProportionCoeglossum viride,ProportionZDensityColeopteraTOTAL,,x
206250,a,5,a5,1001,ProportionConvolvulus arvensis,ProportionZDensityColeopteraTOTAL,,x
206251,a,5,a5,1001,ProportionConyza sp#,ProportionZDensityColeopteraTOTAL,,x
206252,a,5,a5,1001,ProportionCrepis sp#,ProportionZDensityColeopteraTOTAL,,x
206253,a,5,a5,1001,ProportionCrepis sp# 2,ProportionZDensityColeopteraTOTAL,,x
206256,a,5,a5,1001,ProportionCuscuta europaeae,ProportionZDensityColeopteraTOTAL,,x
206258,a,5,a5,1001,ProportionDianthus sp#,ProportionZDensityColeopteraTOTAL,,x
206260,a,5,a5,1001,ProportionEpilobium sp#,ProportionZDensityColeopteraTOTAL,,x
206263,a,5,a5,1001,ProportionFragaria sp#,ProportionZDensityColeopteraTOTAL,,x
206266,a,5,a5,1001,ProportionGentiana sp#,ProportionZDensityColeopteraTOTAL,,x
206268,a,5,a5,1001,ProportionGeranium pusillum,ProportionZDensityColeopteraTOTAL,,x
206269,a,5,a5,1001,ProportionGeranium sanguineum?,ProportionZDensityColeopteraTOTAL,,x
206271,a,5,a5,1001,ProportionGeranium sylvaticum,ProportionZDensityColeopteraTOTAL,,x
206272,a,5,a5,1001,ProportionGlobularia cardiflora,ProportionZDensityColeopteraTOTAL,,x
206273,a,5,a5,1001,ProportionGlobularia nudicaulis,ProportionZDensityColeopteraTOTAL,,x
206274,a,5,a5,1001,ProportionGymnadenia conopsea,ProportionZDensityColeopteraTOTAL,,x
206280,a,5,a5,1001,ProportionLamium album,ProportionZDensityColeopteraTOTAL,,x
206282,a,5,a5,1001,ProportionLathyrus sp#,ProportionZDensityColeopteraTOTAL,,x
206287,a,5,a5,1001,ProportionMaianthemum bifolium,ProportionZDensityColeopteraTOTAL,,x
206288,a,5,a5,1001,ProportionMalva neglecta,ProportionZDensityColeopteraTOTAL,,x
206290,a,5,a5,1001,ProportionMedicago minima,ProportionZDensityColeopteraTOTAL,,x
206292,a,5,a5,1001,ProportionMelampyrum sylvaticum,ProportionZDensityColeopteraTOTAL,,x
206293,a,5,a5,1001,ProportionMycelis muralis,ProportionZDensityColeopteraTOTAL,,x
206294,a,5,a5,1001,ProportionMyosotes sp#,ProportionZDensityColeopteraTOTAL,,x
206295,a,5,a5,1001,ProportionNeottia ovata,ProportionZDensityColeopteraTOTAL,,x
206296,a,5,a5,1001,ProportionOdontites luteus,ProportionZDensityColeopteraTOTAL,,x
206297,a,5,a5,1001,ProportionOnobrychis vicifolia,ProportionZDensityColeopteraTOTAL,,x
206299,a,5,a5,1001,ProportionOphrus apifera,ProportionZDensityColeopteraTOTAL,,x
206300,a,5,a5,1001,ProportionOphrus insectifera,ProportionZDensityColeopteraTOTAL,,x
206301,a,5,a5,1001,ProportionOrchis mascula,ProportionZDensityColeopteraTOTAL,,x
206303,a,5,a5,1001,ProportionOriganum vulgare,ProportionZDensityColeopteraTOTAL,,x
206305,a,5,a5,1001,ProportionPastinaca sativa,ProportionZDensityColeopteraTOTAL,,x
206307,a,5,a5,1001,ProportionPhyteuma orbiculare,ProportionZDensityColeopteraTOTAL,,x
206310,a,5,a5,1001,ProportionPlantago major,ProportionZDensityColeopteraTOTAL,,x
206312,a,5,a5,1001,ProportionPlanthera bifolia,ProportionZDensityColeopteraTOTAL,,x
206313,a,5,a5,1001,ProportionPlatanthera chlorantha,ProportionZDensityColeopteraTOTAL,,x
206320,a,5,a5,1001,ProportionPrimula veris,ProportionZDensityColeopteraTOTAL,,x
206322,a,5,a5,1001,ProportionPulsatilla sp#,ProportionZDensityColeopteraTOTAL,,x
206324,a,5,a5,1001,ProportionReseda lutea,ProportionZDensityColeopteraTOTAL,,x
206325,a,5,a5,1001,ProportionRhinanthus minor,ProportionZDensityColeopteraTOTAL,,x
206328,a,5,a5,1001,ProportionRumex sp#,ProportionZDensityColeopteraTOTAL,,x
206331,a,5,a5,1001,ProportionSanguisorba minor,ProportionZDensityColeopteraTOTAL,,x
206332,a,5,a5,1001,ProportionSaponaria ocymoides?,ProportionZDensityColeopteraTOTAL,,x
206335,a,5,a5,1001,ProportionSenecio sp#,ProportionZDensityColeopteraTOTAL,,x
206336,a,5,a5,1001,ProportionSilene dioica,ProportionZDensityColeopteraTOTAL,,x
206337,a,5,a5,1001,ProportionSilene nutans,ProportionZDensityColeopteraTOTAL,,x
206339,a,5,a5,1001,ProportionSisymbrium officinale,ProportionZDensityColeopteraTOTAL,,x
206341,a,5,a5,1001,ProportionSolidago virgaurea,ProportionZDensityColeopteraTOTAL,,x
206342,a,5,a5,1001,ProportionSpiranthes spiralis,ProportionZDensityColeopteraTOTAL,,x
206344,a,5,a5,1001,ProportionStachys recta,ProportionZDensityColeopteraTOTAL,,x
206345,a,5,a5,1001,ProportionTaraxacum sp#,ProportionZDensityColeopteraTOTAL,,x
206348,a,5,a5,1001,ProportionThesium sp#,ProportionZDensityColeopteraTOTAL,,x
206350,a,5,a5,1001,ProportionTragopodon pratensis,ProportionZDensityColeopteraTOTAL,,x
206351,a,5,a5,1001,ProportionTrifolium badium,ProportionZDensityColeopteraTOTAL,,x
206356,a,5,a5,1001,ProportionTrolleis europaeus,ProportionZDensityColeopteraTOTAL,,x
206358,a,5,a5,1001,ProportionVaccinium vitis-idaea,ProportionZDensityColeopteraTOTAL,,x
206359,a,5,a5,1001,ProportionValeriana,ProportionZDensityColeopteraTOTAL,,x
206360,a,5,a5,1001,ProportionVerbena officinalis,ProportionZDensityColeopteraTOTAL,,x
206362,a,5,a5,1001,ProportionVeronica officinalis,ProportionZDensityColeopteraTOTAL,,x
206363,a,5,a5,1001,ProportionVeronica sp#,ProportionZDensityColeopteraTOTAL,,x
206365,a,5,a5,1001,ProportionVeronica teucrium,ProportionZDensityColeopteraTOTAL,,x
206369,a,5,a5,1001,ProportionViola sp#,ProportionZDensityColeopteraTOTAL,,x
248644,a,6,a6,981.9,ProportionAcinos alpinus,ProportionZDensityColeopteraTOTAL,,x
248645,a,6,a6,981.9,ProportionAconitum anthora,ProportionZDensityColeopteraTOTAL,,x
248646,a,6,a6,981.9,ProportionAconitum napellus,ProportionZDensityColeopteraTOTAL,,x
248647,a,6,a6,981.9,ProportionAegopodium podagraria,ProportionZDensityColeopteraTOTAL,,x
248649,a,6,a6,981.9,ProportionAjuga pyramidalis,ProportionZDensityColeopteraTOTAL,,x
248650,a,6,a6,981.9,ProportionAjuga reptans,ProportionZDensityColeopteraTOTAL,,x
248651,a,6,a6,981.9,ProportionAlchemilla sp#,ProportionZDensityColeopteraTOTAL,,x
248653,a,6,a6,981.9,ProportionAnacamptis pyramidalis,ProportionZDensityColeopteraTOTAL,,x
248654,a,6,a6,981.9,ProportionAnemone narcissiflora,ProportionZDensityColeopteraTOTAL,,x
248656,a,6,a6,981.9,ProportionAnthyllis vulneraria,ProportionZDensityColeopteraTOTAL,,x
248657,a,6,a6,981.9,ProportionApiaceae sp#,ProportionZDensityColeopteraTOTAL,,x
248660,a,6,a6,981.9,ProportionArnica montana,ProportionZDensityColeopteraTOTAL,,x
248662,a,6,a6,981.9,ProportionAster amellus,ProportionZDensityColeopteraTOTAL,,x
248663,a,6,a6,981.9,ProportionAster bellidiastrum,ProportionZDensityColeopteraTOTAL,,x
248664,a,6,a6,981.9,ProportionAtroba belladonna,ProportionZDensityColeopteraTOTAL,,x
248666,a,6,a6,981.9,ProportionBistorta vivipara,ProportionZDensityColeopteraTOTAL,,x
248670,a,6,a6,981.9,ProportionCapsella bursa-pastoris,ProportionZDensityColeopteraTOTAL,,x
248671,a,6,a6,981.9,ProportionCarduus defloratus,ProportionZDensityColeopteraTOTAL,,x
248672,a,6,a6,981.9,ProportionCarduus nutans,ProportionZDensityColeopteraTOTAL,,x
248673,a,6,a6,981.9,ProportionCarlina acaulis,ProportionZDensityColeopteraTOTAL,,x
248675,a,6,a6,981.9,ProportionCarum carvi,ProportionZDensityColeopteraTOTAL,,x
248677,a,6,a6,981.9,ProportionCentaurium sp#,ProportionZDensityColeopteraTOTAL,,x
248678,a,6,a6,981.9,ProportionCephalanthera longifolia,ProportionZDensityColeopteraTOTAL,,x
248679,a,6,a6,981.9,ProportionCerastium sp#,ProportionZDensityColeopteraTOTAL,,x
248680,a,6,a6,981.9,ProportionChenopodium sp#,ProportionZDensityColeopteraTOTAL,,x
248681,a,6,a6,981.9,ProportionCichorium intybus,ProportionZDensityColeopteraTOTAL,,x
248683,a,6,a6,981.9,ProportionCirsium arvense,ProportionZDensityColeopteraTOTAL,,x
248685,a,6,a6,981.9,ProportionCoeglossum viride,ProportionZDensityColeopteraTOTAL,,x
248686,a,6,a6,981.9,ProportionConvolvulus arvensis,ProportionZDensityColeopteraTOTAL,,x
248687,a,6,a6,981.9,ProportionConyza sp#,ProportionZDensityColeopteraTOTAL,,x
248688,a,6,a6,981.9,ProportionCrepis sp#,ProportionZDensityColeopteraTOTAL,,x
248689,a,6,a6,981.9,ProportionCrepis sp# 2,ProportionZDensityColeopteraTOTAL,,x
248690,a,6,a6,981.9,ProportionCrepis/Hieracium,ProportionZDensityColeopteraTOTAL,,x
248692,a,6,a6,981.9,ProportionCuscuta europaeae,ProportionZDensityColeopteraTOTAL,,x
248694,a,6,a6,981.9,ProportionDianthus sp#,ProportionZDensityColeopteraTOTAL,,x
248696,a,6,a6,981.9,ProportionEpilobium sp#,ProportionZDensityColeopteraTOTAL,,x
248697,a,6,a6,981.9,ProportionEuphorbia cyparissias,ProportionZDensityColeopteraTOTAL,,x
248699,a,6,a6,981.9,ProportionFragaria sp#,ProportionZDensityColeopteraTOTAL,,x
248700,a,6,a6,981.9,ProportionGalium sp#,ProportionZDensityColeopteraTOTAL,,x
248702,a,6,a6,981.9,ProportionGentiana sp#,ProportionZDensityColeopteraTOTAL,,x
248704,a,6,a6,981.9,ProportionGeranium pusillum,ProportionZDensityColeopteraTOTAL,,x
248705,a,6,a6,981.9,ProportionGeranium sanguineum?,ProportionZDensityColeopteraTOTAL,,x
248706,a,6,a6,981.9,ProportionGeranium sp#,ProportionZDensityColeopteraTOTAL,,x
248707,a,6,a6,981.9,ProportionGeranium sylvaticum,ProportionZDensityColeopteraTOTAL,,x
248708,a,6,a6,981.9,ProportionGlobularia cardiflora,ProportionZDensityColeopteraTOTAL,,x
248710,a,6,a6,981.9,ProportionGymnadenia conopsea,ProportionZDensityColeopteraTOTAL,,x
248713,a,6,a6,981.9,ProportionHippocrepis comosa,ProportionZDensityColeopteraTOTAL,,x
248716,a,6,a6,981.9,ProportionLamium album,ProportionZDensityColeopteraTOTAL,,x
248717,a,6,a6,981.9,ProportionLathyrus pratensis,ProportionZDensityColeopteraTOTAL,,x
248718,a,6,a6,981.9,ProportionLathyrus sp#,ProportionZDensityColeopteraTOTAL,,x
248720,a,6,a6,981.9,ProportionLigustrum vulgare,ProportionZDensityColeopteraTOTAL,,x
248722,a,6,a6,981.9,ProportionLotus maritimus,ProportionZDensityColeopteraTOTAL,,x
248723,a,6,a6,981.9,ProportionMaianthemum bifolium,ProportionZDensityColeopteraTOTAL,,x
248724,a,6,a6,981.9,ProportionMalva neglecta,ProportionZDensityColeopteraTOTAL,,x
248726,a,6,a6,981.9,ProportionMedicago minima,ProportionZDensityColeopteraTOTAL,,x
248728,a,6,a6,981.9,ProportionMelampyrum sylvaticum,ProportionZDensityColeopteraTOTAL,,x
248729,a,6,a6,981.9,ProportionMycelis muralis,ProportionZDensityColeopteraTOTAL,,x
248730,a,6,a6,981.9,ProportionMyosotes sp#,ProportionZDensityColeopteraTOTAL,,x
248731,a,6,a6,981.9,ProportionNeottia ovata,ProportionZDensityColeopteraTOTAL,,x
248733,a,6,a6,981.9,ProportionOnobrychis vicifolia,ProportionZDensityColeopteraTOTAL,,x
248735,a,6,a6,981.9,ProportionOphrus apifera,ProportionZDensityColeopteraTOTAL,,x
248736,a,6,a6,981.9,ProportionOphrus insectifera,ProportionZDensityColeopteraTOTAL,,x
248737,a,6,a6,981.9,ProportionOrchis mascula,ProportionZDensityColeopteraTOTAL,,x
248739,a,6,a6,981.9,ProportionOriganum vulgare,ProportionZDensityColeopteraTOTAL,,x
248740,a,6,a6,981.9,ProportionParnassia palustris,ProportionZDensityColeopteraTOTAL,,x
248741,a,6,a6,981.9,ProportionPastinaca sativa,ProportionZDensityColeopteraTOTAL,,x
248743,a,6,a6,981.9,ProportionPhyteuma orbiculare,ProportionZDensityColeopteraTOTAL,,x
248746,a,6,a6,981.9,ProportionPlantago major,ProportionZDensityColeopteraTOTAL,,x
248748,a,6,a6,981.9,ProportionPlanthera bifolia,ProportionZDensityColeopteraTOTAL,,x
248749,a,6,a6,981.9,ProportionPlatanthera chlorantha,ProportionZDensityColeopteraTOTAL,,x
248750,a,6,a6,981.9,ProportionPolygala alpestris,ProportionZDensityColeopteraTOTAL,,x
248752,a,6,a6,981.9,ProportionPolygala vulgaris,ProportionZDensityColeopteraTOTAL,,x
248756,a,6,a6,981.9,ProportionPrimula veris,ProportionZDensityColeopteraTOTAL,,x
248758,a,6,a6,981.9,ProportionPulsatilla sp#,ProportionZDensityColeopteraTOTAL,,x
248760,a,6,a6,981.9,ProportionReseda lutea,ProportionZDensityColeopteraTOTAL,,x
248761,a,6,a6,981.9,ProportionRhinanthus minor,ProportionZDensityColeopteraTOTAL,,x
248764,a,6,a6,981.9,ProportionRumex sp#,ProportionZDensityColeopteraTOTAL,,x
